 8138.4753    8138.45512   0.01231
 8143.1380    8143.12447   0.01095
 8159.7277    8159.72579   0.00036
 8169.7865    8169.78545   0.00038
 8186.9113    8186.90997   0.00029
 8330.4494    8330.44762   0.00031
 8358.7260    8358.72415   0.00051
 8384.7240    8384.72476   0.00035
 8539.7930    8539.79200   0.00037
 8554.9440    8554.94195   0.00038
 8573.1205    8573.11869   0.00039
 8748.0309    8748.03016   0.00031
 8758.2434    8758.24142   0.00027
 8761.6862    8761.68807   0.00025
 8766.7450    8766.74271   0.00029
 8771.8602    8771.86105   0.00029
 8772.8052    8772.79392   0.01001
 8775.5733    8775.57120   0.00029
 8784.5621    8784.54554   0.00949
 8799.0875    8799.08923   0.00040
 8967.6403    8967.64092   0.00042
 9016.5903    9016.58923   0.00034
 9017.5912    9017.59481   0.00049
 9040.1229    9040.06594   0.01217
 9048.2501    9048.24982   0.00037
 9203.9617    9203.96161   0.00052
 9224.4992    9224.48188   0.00509
 9227.5119    9227.48883   0.01661
 9266.2070    9266.20720   0.00044
 9276.2732    9276.27463   0.00037
 9289.5624    9289.56488   0.00045
 9291.5313    9291.53446   0.00044
 9461.0279    9461.03063   0.00063
 9467.1954    9467.19863   0.00064
 9470.6819    9470.68455   0.00044
 9474.8793    9474.88188   0.00040
 9495.4979    9495.50044   0.00038
 9497.1891    9497.19152   0.00043
 9505.3930    9505.37191   0.01645
 9561.2452    9561.24113   0.00889
 3706.7672    3706.76779   0.00053
 3718.2065    3718.20606   0.00022
 3719.4347    3719.43450   0.00020
 3721.8254    3721.82535   0.00015
 3727.9027    3727.90288   0.00023
 3729.3087    3729.30875   0.00032
 3741.1830    3741.18349   0.00023
 3742.9234    3742.92365   0.00024
 3765.2700    3765.26845   0.00016
 3766.1186    3766.11705   0.00027
 3771.3708    3771.37037   0.00036
 3789.1680    3789.16546   0.00017
 3790.7950    3790.79348   0.00204
 3803.0750    3803.07444   0.00055
 3809.4561    3809.45611   0.00031
 3825.1331    3825.12491   0.00654
 3826.8072    3826.80854   0.00036
 3828.3846    3828.38477   0.00017
 3830.7736    3830.77388   0.00014
 3834.6787    3834.67914   0.00086
 3836.5851    3836.57938   0.00021
 3837.8752    3837.87551   0.00016
 3839.6953    3839.69598   0.00017
 3850.5813    3850.58136   0.00022
 3852.1353    3852.13598   0.00026
 3868.5284    3868.52835   0.00016
 3869.6633    3869.66350   0.00050
 3873.1479    3873.14831   0.00038
 3873.4740    3873.47211   0.00032
 3873.8224    3873.82169   0.00015
 3874.2438    3874.24485   0.00065
 3874.8619    3874.86203   0.00016
 3875.3731    3875.37316   0.00012
 3879.6441    3879.64350   0.00597
 3886.9159    3886.91636   0.00016
 3895.4192    3895.41889   0.00016
 3911.9091    3911.91417   0.00022
 3916.4176    3916.41750   0.00015
 3919.0234    3919.02226   0.00018
 3923.7995    3923.80175   0.00115
 3925.0934    3925.09364   0.00014
 3925.7188    3925.71947   0.00014
 3928.6233    3928.62424   0.00014
 3929.6693    3929.66923   0.00013
 3932.9113    3932.91121   0.00018
 3933.6611    3933.66144   0.00013
 3946.1455    3946.10027   0.00012
 3948.0305    3948.03039   0.00015
 3948.9789    3948.97726   0.00013
 3950.3951    3950.39461   0.00015
 3956.6908    3956.68939   0.00023
 3959.3000    3959.29976   0.00014
 3967.3921    3967.39246   0.00019
 3968.4673    3968.46750   0.00015
 3969.0026    3969.00320   0.00026
 3972.1545    3972.15111   0.00233
 3979.3559    3979.35600   0.00019
 3990.4922    3990.49204   0.00017
 3994.5494    3994.54946   0.00025
 3994.7918    3994.79207   0.00017
 4003.3086    4003.30940   0.00022
 4005.0928    4005.09284   0.00013
 4007.0188    4007.02140   0.00029
 4008.2102    4008.21038   0.00015
 4009.0112    4009.04934   0.00010
 4011.7398    4011.74252   0.00015
 4012.4952    4012.49519   0.00013
 4013.8566    4013.85758   0.00022
 4014.7164    4014.71703   0.00034
 4019.1289    4019.12902   0.00012
 4022.0674    4022.07774   0.00013
 4024.8025    4024.80275   0.00016
 4027.0091    4027.00805   0.00012
 4030.8424    4030.84198   0.00013
 4035.4600    4035.46067   0.00022
 4036.0479    4036.04768   0.00013
 4036.5652    4036.56509   0.00015
 4042.8937    4042.89399   0.00013
 4043.3948    4043.39472   0.00014
 4044.4179    4044.41706   0.00025
 4049.9447    4049.94381   0.00022
 4050.8872    4050.88726   0.00017
